DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT,FM. LABEL
3054.2,0.074,2.606,8.87,4.749,8.163,8.625,63.617,Ekofisk Fm. Top
3054.3,0.075,2.607,9.001,4.772,8.147,8.625,64.148,Ekofisk Fm. Top
3054.4,0.074,2.606,8.698,4.77,8.169,8.648,64.716,Ekofisk Fm. Top
3054.5,0.078,2.604,8.092,4.812,8.232,8.625,64.899,Ekofisk Fm. Top
3054.6,0.079,2.603,7.562,4.795,8.32,8.625,65.054,Ekofisk Fm. Top
3054.7,0.081,2.603,7.737,4.855,8.401,8.625,65.176,Ekofisk Fm. Top
3054.8,0.083,2.603,7.56,4.826,8.444,8.625,65.609,Ekofisk Fm. Top
3054.9,0.085,2.6,7.601,4.926,8.439,8.625,65.982,Ekofisk Fm. Top
3055.0,0.086,2.595,8.188,4.94,8.383,8.625,66.248,Ekofisk Fm. Top
3055.1,0.087,2.59,8.178,4.971,8.314,8.625,66.311,Ekofisk Fm. Top
3055.2,0.088,2.587,7.494,4.951,8.27,8.625,66.306,Ekofisk Fm. Top
3055.3,0.086,2.584,7.298,4.995,8.272,8.672,66.228,Ekofisk Fm. Top
3055.4,0.087,2.581,7.847,5.038,8.303,8.672,66.141,Ekofisk Fm. Top
3055.5,0.088,2.577,7.9,4.97,8.337,8.672,66.045,Ekofisk Fm. Top
3055.6,0.089,2.573,8.547,4.889,8.358,8.672,65.929,Ekofisk Fm. Top
3055.7,0.09,2.569,8.868,4.843,8.377,8.672,65.805,Ekofisk Fm. Top
3055.8,0.09,2.567,8.76,4.862,8.393,8.672,65.715,Ekofisk Fm. Top
3055.9,0.09,2.566,8.708,4.903,8.407,8.672,65.715,Ekofisk Fm. Top
3056.0,0.09,2.566,7.868,4.929,8.42,8.672,65.697,Ekofisk Fm. Top
3056.1,0.089,2.565,7.855,4.903,8.429,8.672,65.653,Ekofisk Fm. Top
3056.2,0.088,2.565,8.253,4.892,8.416,8.672,65.545,Ekofisk Fm. Top
3056.3,0.087,2.567,8.197,4.981,8.379,8.672,65.361,Ekofisk Fm. Top
3056.4,0.086,2.572,8.114,5.043,8.32,8.672,65.161,Ekofisk Fm. Top
3056.5,0.086,2.577,7.886,5.058,8.275,8.672,65.029,Ekofisk Fm. Top
3056.6,0.089,2.579,7.783,5.01,8.289,8.625,64.905,Ekofisk Fm. Top
3056.7,0.088,2.58,7.778,5.039,8.368,8.625,64.778,Ekofisk Fm. Top
3056.8,0.086,2.583,7.749,5.025,8.474,8.625,64.612,Ekofisk Fm. Top
3056.9,0.081,2.587,8.335,4.963,8.54,8.672,64.505,Ekofisk Fm. Top
3057.0,0.08,2.592,8.253,4.997,8.552,8.672,64.43,Ekofisk Fm. Top
3057.1,0.079,2.593,8.526,5.015,8.53,8.672,64.297,Ekofisk Fm. Top
3057.2,0.078,2.592,8.349,5.039,8.505,8.687,64.347,Ekofisk Fm. Top
3057.3,0.081,2.591,9.061,5.083,8.491,8.672,64.539,Ekofisk Fm. Top
3057.4,0.081,2.589,8.811,5.026,8.47,8.672,64.695,Ekofisk Fm. Top
3057.5,0.081,2.587,9.267,5.02,8.426,8.672,64.868,Ekofisk Fm. Top
3057.6,0.08,2.586,9.036,5.025,8.365,8.672,65.056,Ekofisk Fm. Top
3057.7,0.078,2.587,9.451,5.024,8.312,8.672,65.014,Ekofisk Fm. Top
3057.8,0.076,2.591,9.605,5.038,8.285,8.672,64.884,Ekofisk Fm. Top
3057.9,0.074,2.597,9.37,5.039,8.287,8.672,64.655,Ekofisk Fm. Top
3058.0,0.073,2.604,9.112,5.043,8.305,8.648,64.354,Ekofisk Fm. Top
3058.1,0.072,2.608,8.975,5.04,8.325,8.672,64.08,Ekofisk Fm. Top
3058.2,0.071,2.61,8.187,4.994,8.348,8.672,63.85,Ekofisk Fm. Top
3058.3,0.071,2.609,7.323,4.972,8.381,8.672,63.763,Ekofisk Fm. Top
3058.4,0.071,2.608,7.514,4.963,8.404,8.672,63.678,Ekofisk Fm. Top
3058.5,0.071,2.606,7.733,4.948,8.392,8.672,63.569,Ekofisk Fm. Top
3058.6,0.071,2.603,7.511,4.967,8.333,8.672,63.389,Ekofisk Fm. Top
3058.7,0.071,2.599,7.904,4.957,8.26,8.672,63.17,Ekofisk Fm. Top
3058.8,0.071,2.594,7.554,4.973,8.221,8.672,62.897,Ekofisk Fm. Top
3058.9,0.076,2.591,6.668,4.994,8.25,8.648,62.818,Ekofisk Fm. Top
3059.0,0.079,2.591,8.002,5.015,8.348,8.625,62.873,Ekofisk Fm. Top
3059.1,0.08,2.593,8.567,5.016,8.472,8.648,63.148,Ekofisk Fm. Top
3059.2,0.084,2.595,8.736,5.013,8.569,8.672,63.633,Ekofisk Fm. Top
3059.3,0.086,2.595,8.642,4.938,8.61,8.672,64.234,Ekofisk Fm. Top
3059.4,0.086,2.59,8.428,4.874,8.579,8.672,64.991,Ekofisk Fm. Top
3059.5,0.085,2.584,9.197,4.934,8.51,8.672,65.625,Ekofisk Fm. Top
3059.6,0.085,2.578,9.536,4.978,8.426,8.672,66.168,Ekofisk Fm. Top
3059.7,0.086,2.574,9.522,4.956,8.347,8.672,66.533,Ekofisk Fm. Top
3059.8,0.089,2.571,9.214,4.832,8.301,8.648,66.739,Ekofisk Fm. Top
3059.9,0.093,2.57,10.576,4.725,8.3,8.672,66.837,Ekofisk Fm. Top
3060.0,0.093,2.569,11.367,4.737,8.342,8.688,66.77,Ekofisk Fm. Top
3060.1,0.095,2.569,10.839,4.75,8.385,8.703,66.537,Ekofisk Fm. Top
3060.2,0.092,2.572,9.867,4.751,8.402,8.672,66.179,Ekofisk Fm. Top
3060.3,0.088,2.578,9.736,4.801,8.399,8.672,65.65,Ekofisk Fm. Top
3060.4,0.085,2.585,9.732,4.855,8.397,8.625,65.151,Ekofisk Fm. Top
3060.5,0.082,2.592,9.728,4.865,8.394,8.625,64.675,Ekofisk Fm. Top
3060.6,0.08,2.595,9.716,4.886,8.367,8.625,64.214,Ekofisk Fm. Top
3060.7,0.076,2.594,9.282,4.924,8.326,8.648,63.756,Ekofisk Fm. Top
3060.8,0.075,2.593,9.395,4.947,8.313,8.672,63.3,Ekofisk Fm. Top
3060.9,0.075,2.595,8.86,4.941,8.34,8.672,62.784,Ekofisk Fm. Top
3061.0,0.074,2.598,8.494,4.913,8.378,8.672,62.452,Ekofisk Fm. Top
3061.1,0.073,2.599,8.892,4.901,8.389,8.672,62.338,Ekofisk Fm. Top
3061.2,0.076,2.598,8.282,4.9,8.385,8.672,62.522,Ekofisk Fm. Top
3061.3,0.076,2.597,7.779,4.9,8.395,8.625,62.904,Ekofisk Fm. Top
3061.4,0.076,2.597,7.979,4.903,8.42,8.625,63.541,Ekofisk Fm. Top
3061.5,0.077,2.599,8.143,4.91,8.428,8.625,63.921,Ekofisk Fm. Top
3061.6,0.076,2.602,7.289,4.906,8.397,8.625,64.208,Ekofisk Fm. Top
3061.7,0.076,2.603,7.151,4.896,8.339,8.625,64.392,Ekofisk Fm. Top
3061.8,0.076,2.602,8.078,4.89,8.292,8.625,64.381,Ekofisk Fm. Top
3061.9,0.077,2.597,8.928,4.898,8.287,8.625,64.312,Ekofisk Fm. Top
3062.0,0.075,2.594,8.768,4.907,8.327,8.648,64.199,Ekofisk Fm. Top
3062.1,0.076,2.593,8.63,4.913,8.388,8.672,64.087,Ekofisk Fm. Top
3062.2,0.076,2.594,8.661,4.945,8.442,8.672,63.955,Ekofisk Fm. Top
3062.3,0.079,2.591,7.684,4.989,8.477,8.672,63.764,Ekofisk Fm. Top
3062.4,0.079,2.588,8.187,5.011,8.487,8.625,63.64,Ekofisk Fm. Top
3062.5,0.078,2.587,8.314,5.023,8.473,8.648,63.558,Ekofisk Fm. Top
3062.6,0.078,2.59,7.206,5.027,8.434,8.672,63.548,Ekofisk Fm. Top
3062.7,0.078,2.595,8.382,5.032,8.392,8.672,63.678,Ekofisk Fm. Top
3062.8,0.077,2.6,8.987,5.056,8.372,8.672,63.848,Ekofisk Fm. Top
3062.9,0.076,2.601,8.978,5.104,8.376,8.672,63.912,Ekofisk Fm. Top
3063.0,0.076,2.601,9.51,5.16,8.385,8.672,64.11,Ekofisk Fm. Top
3063.1,0.077,2.598,10.198,5.195,8.368,8.672,64.354,Ekofisk Fm. Top
3063.2,0.077,2.596,10.0,5.194,8.337,8.672,64.42,Ekofisk Fm. Top
3063.3,0.078,2.596,9.692,5.179,8.334,8.672,64.593,Ekofisk Fm. Top
3063.4,0.078,2.597,9.698,5.202,8.371,8.672,64.826,Ekofisk Fm. Top
3063.5,0.081,2.6,9.772,5.234,8.4,8.648,64.908,Ekofisk Fm. Top
3063.6,0.081,2.601,9.291,5.246,8.383,8.625,64.942,Ekofisk Fm. Top
3063.7,0.081,2.6,8.658,5.235,8.344,8.625,64.936,Ekofisk Fm. Top
3063.8,0.081,2.6,8.302,5.219,8.319,8.625,64.899,Ekofisk Fm. Top
3063.9,0.082,2.6,9.008,5.235,8.307,8.625,64.895,Ekofisk Fm. Top
3064.0,0.083,2.601,8.912,5.241,8.285,8.625,64.925,Ekofisk Fm. Top
3064.1,0.083,2.603,9.52,5.232,8.252,8.625,65.037,Ekofisk Fm. Top
3064.2,0.083,2.603,10.093,5.21,8.238,8.625,65.225,Ekofisk Fm. Top
3064.3,0.083,2.604,9.666,5.178,8.257,8.625,65.499,Ekofisk Fm. Top
3064.4,0.082,2.605,9.688,5.193,8.289,8.625,65.725,Ekofisk Fm. Top
3064.5,0.081,2.607,9.916,5.249,8.31,8.625,65.793,Ekofisk Fm. Top
3064.6,0.08,2.608,9.213,5.271,8.308,8.625,65.638,Ekofisk Fm. Top
3064.7,0.079,2.608,9.726,5.285,8.289,8.625,64.952,Ekofisk Fm. Top
3064.8,0.082,2.606,9.328,5.264,8.251,8.625,64.247,Ekofisk Fm. Top
3064.9,0.079,2.604,8.665,5.21,8.2,8.602,63.63,Ekofisk Fm. Top
3065.0,0.078,2.605,8.561,5.226,8.162,8.625,63.232,Ekofisk Fm. Top
3065.1,0.075,2.606,8.272,5.297,8.162,8.625,62.916,Ekofisk Fm. Top
3065.2,0.073,2.606,8.074,5.342,8.192,8.625,62.683,Ekofisk Fm. Top
3065.3,0.072,2.603,8.4,5.348,8.213,8.625,62.602,Ekofisk Fm. Top
3065.4,0.072,2.601,8.981,5.34,8.211,8.625,62.553,Ekofisk Fm. Top
3065.5,0.073,2.603,9.455,5.337,8.204,8.625,62.48,Ekofisk Fm. Top
3065.6,0.072,2.606,10.665,5.335,8.218,8.625,62.451,Ekofisk Fm. Top
3065.7,0.072,2.607,10.585,5.329,8.241,8.625,62.428,Ekofisk Fm. Top
3065.8,0.071,2.605,8.693,5.329,8.248,8.625,62.371,Ekofisk Fm. Top
3065.9,0.07,2.601,7.59,5.33,8.253,8.625,62.228,Ekofisk Fm. Top
3066.0,0.07,2.6,7.464,5.336,8.285,8.625,62.034,Ekofisk Fm. Top
3066.1,0.069,2.6,7.233,5.358,8.353,8.625,61.778,Ekofisk Fm. Top
3066.2,0.068,2.6,7.326,5.367,8.426,8.625,61.644,Ekofisk Fm. Top
3066.3,0.067,2.601,6.467,5.378,8.463,8.625,61.595,Ekofisk Fm. Top
3066.4,0.067,2.601,5.669,5.388,8.448,8.625,61.66,Ekofisk Fm. Top
3066.5,0.067,2.6,6.312,5.371,8.396,8.625,61.768,Ekofisk Fm. Top
3066.6,0.068,2.598,7.769,5.361,8.345,8.625,61.911,Ekofisk Fm. Top
3066.7,0.07,2.595,8.61,5.339,8.303,8.625,62.133,Ekofisk Fm. Top
3066.8,0.072,2.593,7.682,5.361,8.274,8.625,62.392,Ekofisk Fm. Top
3066.9,0.074,2.593,8.133,5.4,8.248,8.625,62.678,Ekofisk Fm. Top
3067.0,0.076,2.595,9.268,5.431,8.239,8.625,62.858,Ekofisk Fm. Top
3067.1,0.077,2.6,8.653,5.466,8.26,8.625,63.051,Ekofisk Fm. Top
3067.2,0.077,2.604,9.689,5.468,8.294,8.625,63.258,Ekofisk Fm. Top
3067.3,0.077,2.607,10.574,5.451,8.31,8.625,63.61,Ekofisk Fm. Top
3067.4,0.076,2.607,10.308,5.447,8.29,8.625,63.952,Ekofisk Fm. Top
3067.5,0.077,2.606,10.361,5.463,8.249,8.625,64.277,Ekofisk Fm. Top
3067.6,0.079,2.606,11.872,5.519,8.237,8.625,64.526,Ekofisk Fm. Top
3067.7,0.08,2.606,11.798,5.569,8.266,8.625,64.724,Ekofisk Fm. Top
3067.8,0.079,2.608,11.374,5.565,8.302,8.625,64.856,Ekofisk Fm. Top
3067.9,0.079,2.612,10.846,5.466,8.303,8.625,64.993,Ekofisk Fm. Top
3068.0,0.078,2.616,10.905,5.41,8.278,8.625,65.072,Ekofisk Fm. Top
3068.1,0.079,2.619,11.182,5.415,8.259,8.625,65.045,Ekofisk Fm. Top
3068.2,0.079,2.619,10.485,5.481,8.244,8.625,64.816,Ekofisk Fm. Top
3068.3,0.079,2.616,10.341,5.552,8.213,8.625,64.59,Ekofisk Fm. Top
3068.4,0.078,2.611,10.757,5.548,8.179,8.625,64.458,Ekofisk Fm. Top
3068.5,0.072,2.609,10.731,5.485,8.163,8.648,64.339,Ekofisk Fm. Top
3068.6,0.07,2.609,10.589,5.513,8.18,8.672,64.233,Ekofisk Fm. Top
3068.7,0.071,2.608,10.483,5.601,8.219,8.648,64.156,Ekofisk Fm. Top
3068.8,0.07,2.608,9.148,5.642,8.254,8.625,63.963,Ekofisk Fm. Top
3068.9,0.069,2.608,8.848,5.656,8.277,8.625,63.72,Ekofisk Fm. Top
3069.0,0.069,2.61,8.828,5.636,8.306,8.625,63.446,Ekofisk Fm. Top
3069.1,0.068,2.612,9.165,5.635,8.357,8.625,63.098,Ekofisk Fm. Top
3069.2,0.066,2.613,8.769,5.658,8.424,8.625,62.719,Ekofisk Fm. Top
3069.3,0.065,2.612,9.537,5.668,8.466,8.625,62.353,Ekofisk Fm. Top
3069.4,0.065,2.61,10.19,5.67,8.456,8.625,62.056,Ekofisk Fm. Top
3069.5,0.066,2.609,10.173,5.711,8.4,8.625,61.818,Ekofisk Fm. Top
3069.6,0.064,2.609,9.743,5.707,8.351,8.625,61.723,Ekofisk Fm. Top
3069.7,0.063,2.609,8.226,5.714,8.359,8.672,61.65,Ekofisk Fm. Top
3069.8,0.065,2.61,7.213,5.733,8.403,8.687,61.598,Ekofisk Fm. Top
3069.9,0.065,2.61,7.544,5.741,8.436,8.672,61.645,Ekofisk Fm. Top
3070.0,0.067,2.61,8.212,5.732,8.444,8.648,61.67,Ekofisk Fm. Top
3070.1,0.067,2.613,7.757,5.717,8.445,8.625,61.677,Ekofisk Fm. Top
3070.2,0.067,2.616,7.54,5.709,8.472,8.625,61.65,Ekofisk Fm. Top
3070.3,0.066,2.618,6.93,5.697,8.51,8.625,61.612,Ekofisk Fm. Top
3070.4,0.066,2.618,7.749,5.69,8.51,8.625,61.564,Ekofisk Fm. Top
3070.5,0.063,2.615,7.9,5.672,8.469,8.672,61.713,Ekofisk Fm. Top
3070.6,0.066,2.612,7.392,5.66,8.418,8.625,61.89,Ekofisk Fm. Top
3070.7,0.063,2.61,7.439,5.643,8.395,8.625,62.095,Ekofisk Fm. Top
3070.8,0.063,2.61,7.665,5.631,8.399,8.672,62.229,Ekofisk Fm. Top
3070.9,0.066,2.612,7.954,5.624,8.403,8.625,62.296,Ekofisk Fm. Top
3071.0,0.066,2.615,7.217,5.595,8.394,8.625,62.273,Ekofisk Fm. Top
3071.1,0.066,2.617,6.973,5.575,8.39,8.625,62.278,Ekofisk Fm. Top
3071.2,0.067,2.618,7.286,5.542,8.407,8.625,62.381,Ekofisk Fm. Top
3071.3,0.067,2.617,7.812,5.522,8.441,8.625,62.655,Ekofisk Fm. Top
3071.4,0.069,2.615,7.807,5.483,8.453,8.625,62.889,Ekofisk Fm. Top
3071.5,0.07,2.611,8.125,5.484,8.419,8.625,63.113,Ekofisk Fm. Top
3071.6,0.07,2.609,8.167,5.464,8.355,8.625,63.332,Ekofisk Fm. Top
3071.7,0.068,2.608,8.368,5.463,8.286,8.648,63.551,Ekofisk Fm. Top
3071.8,0.068,2.607,8.598,5.464,8.252,8.672,63.779,Ekofisk Fm. Top
3071.9,0.07,2.605,7.608,5.481,8.274,8.672,64.038,Ekofisk Fm. Top
3072.0,0.07,2.603,7.265,5.489,8.339,8.625,64.271,Ekofisk Fm. Top
3072.1,0.07,2.601,7.587,5.497,8.407,8.625,64.472,Ekofisk Fm. Top
3072.2,0.071,2.601,7.42,5.506,8.43,8.625,64.584,Ekofisk Fm. Top
3072.3,0.071,2.603,8.499,5.496,8.398,8.625,64.447,Ekofisk Fm. Top
3072.4,0.072,2.605,8.64,5.466,8.354,8.625,64.181,Ekofisk Fm. Top
3072.5,0.072,2.608,8.71,5.481,8.355,8.625,63.841,Ekofisk Fm. Top
3072.6,0.071,2.612,8.348,5.537,8.413,8.625,63.479,Ekofisk Fm. Top
3072.7,0.07,2.616,8.268,5.594,8.476,8.625,63.131,Ekofisk Fm. Top
3072.8,0.07,2.618,7.547,5.635,8.494,8.625,62.971,Ekofisk Fm. Top
3072.9,0.069,2.619,7.879,5.66,8.454,8.625,62.856,Ekofisk Fm. Top
3073.0,0.069,2.617,7.868,5.601,8.385,8.625,62.787,Ekofisk Fm. Top
3073.1,0.07,2.614,8.096,5.524,8.317,8.625,62.916,Ekofisk Fm. Top
3073.2,0.071,2.61,8.673,5.477,8.271,8.625,63.071,Ekofisk Fm. Top
3073.3,0.072,2.608,8.523,5.452,8.26,8.625,63.243,Ekofisk Fm. Top
3073.4,0.072,2.608,7.999,5.42,8.289,8.625,63.184,Ekofisk Fm. Top
3073.5,0.069,2.608,8.571,5.385,8.344,8.648,63.149,Ekofisk Fm. Top
3073.6,0.067,2.608,8.313,5.395,8.396,8.672,63.138,Ekofisk Fm. Top
3073.7,0.069,2.608,8.209,5.42,8.426,8.648,63.038,Ekofisk Fm. Top
3073.8,0.068,2.609,7.947,5.406,8.432,8.625,62.957,Ekofisk Fm. Top
3073.9,0.068,2.613,7.515,5.361,8.428,8.648,62.903,Ekofisk Fm. Top
3074.0,0.069,2.617,7.674,5.302,8.435,8.625,62.719,Ekofisk Fm. Top
3074.1,0.069,2.618,8.562,5.232,8.455,8.625,62.599,Ekofisk Fm. Top
3074.2,0.071,2.616,8.618,5.225,8.465,8.625,62.593,Ekofisk Fm. Top
3074.3,0.071,2.613,8.257,5.15,8.434,8.625,62.648,Ekofisk Fm. Top
3074.4,0.072,2.61,7.564,5.113,8.383,8.625,62.782,Ekofisk Fm. Top
3074.5,0.073,2.605,6.742,5.095,8.354,8.625,63.044,Ekofisk Fm. Top
3074.6,0.074,2.6,6.89,5.091,8.368,8.625,63.452,Ekofisk Fm. Top
3074.7,0.075,2.596,7.538,5.069,8.412,8.625,63.838,Ekofisk Fm. Top
3074.8,0.075,2.592,7.319,5.049,8.461,8.625,64.101,Ekofisk Fm. Top
3074.9,0.075,2.589,7.903,5.023,8.504,8.625,64.145,Ekofisk Fm. Top
3075.0,0.074,2.589,7.441,4.974,8.538,8.625,64.059,Ekofisk Fm. Top
3075.1,0.074,2.591,6.046,4.966,8.537,8.625,63.771,Ekofisk Fm. Top
3075.2,0.075,2.595,6.609,4.986,8.495,8.625,63.659,Ekofisk Fm. Top
3075.3,0.077,2.598,7.502,4.964,8.434,8.625,63.587,Ekofisk Fm. Top
3075.4,0.078,2.599,8.091,4.929,8.395,8.625,63.42,Ekofisk Fm. Top
3075.5,0.078,2.597,9.243,4.858,8.385,8.672,63.325,Ekofisk Fm. Top
3075.6,0.077,2.596,8.713,4.852,8.38,8.625,63.267,Ekofisk Fm. Top
3075.7,0.073,2.596,8.247,4.889,8.365,8.672,63.238,Ekofisk Fm. Top
3075.8,0.071,2.597,8.557,4.863,8.334,8.672,63.336,Ekofisk Fm. Top
3075.9,0.073,2.598,8.485,4.844,8.298,8.625,63.504,Ekofisk Fm. Top
3076.0,0.072,2.598,8.345,4.838,8.26,8.625,63.643,Ekofisk Fm. Top
3076.1,0.072,2.597,8.001,4.818,8.22,8.625,63.771,Ekofisk Fm. Top
3076.2,0.072,2.598,7.823,4.789,8.189,8.625,63.887,Ekofisk Fm. Top
3076.3,0.073,2.6,7.033,4.759,8.186,8.625,63.93,Ekofisk Fm. Top
3076.4,0.072,2.602,7.966,4.728,8.198,8.648,64.111,Ekofisk Fm. Top
3076.5,0.074,2.603,8.134,4.716,8.197,8.672,64.415,Ekofisk Fm. Top
3076.6,0.076,2.602,8.947,4.697,8.18,8.672,64.987,Ekofisk Fm. Top
3076.7,0.08,2.599,8.854,4.702,8.178,8.625,65.511,Ekofisk Fm. Top
3076.8,0.081,2.597,8.971,4.691,8.206,8.625,65.984,Ekofisk Fm. Top
3076.9,0.08,2.596,8.634,4.686,8.255,8.625,66.082,Ekofisk Fm. Top
3077.0,0.079,2.596,7.914,4.725,8.292,8.625,66.062,Ekofisk Fm. Top
3077.1,0.079,2.596,7.535,4.745,8.324,8.625,65.91,Ekofisk Fm. Top
3077.2,0.079,2.598,7.982,4.782,8.375,8.625,65.565,Ekofisk Fm. Top
3077.3,0.079,2.6,8.846,4.858,8.434,8.625,65.25,Ekofisk Fm. Top
3077.4,0.078,2.602,8.415,4.925,8.468,8.625,65.008,Ekofisk Fm. Top
3077.5,0.076,2.604,7.5,4.975,8.435,8.625,64.847,Ekofisk Fm. Top
3077.6,0.074,2.606,6.588,5.048,8.402,8.625,64.718,Ekofisk Fm. Top
3077.7,0.069,2.607,7.121,5.074,8.344,8.648,64.628,Ekofisk Fm. Top
3077.8,0.068,2.608,7.408,5.088,8.308,8.672,64.457,Ekofisk Fm. Top
3077.9,0.07,2.609,7.221,5.094,8.317,8.648,64.231,Ekofisk Fm. Top
3078.0,0.068,2.61,6.879,5.071,8.343,8.625,63.917,Ekofisk Fm. Top
3078.1,0.066,2.61,6.723,5.055,8.376,8.625,63.606,Ekofisk Fm. Top
3078.2,0.065,2.609,7.398,5.045,8.416,8.625,63.295,Ekofisk Fm. Top
3078.3,0.064,2.607,7.07,5.043,8.455,8.625,62.983,Ekofisk Fm. Top
3078.4,0.065,2.606,7.415,5.044,8.49,8.625,62.764,Ekofisk Fm. Top
3078.5,0.066,2.607,7.142,5.06,8.512,8.625,62.603,Ekofisk Fm. Top
3078.6,0.068,2.606,7.131,5.059,8.514,8.625,62.531,Ekofisk Fm. Top
3078.7,0.069,2.604,7.475,5.063,8.477,8.625,62.607,Ekofisk Fm. Top
3078.8,0.07,2.602,7.296,5.068,8.396,8.625,62.787,Ekofisk Fm. Top
3078.9,0.07,2.6,6.719,5.114,8.306,8.625,63.145,Ekofisk Fm. Top
3079.0,0.07,2.6,6.887,5.147,8.255,8.625,63.484,Ekofisk Fm. Top
3079.1,0.071,2.602,7.483,5.176,8.269,8.625,63.805,Ekofisk Fm. Top
3079.2,0.072,2.603,7.347,5.22,8.32,8.625,64.06,Ekofisk Fm. Top
3079.3,0.073,2.604,7.46,5.274,8.359,8.625,64.213,Ekofisk Fm. Top
3079.4,0.074,2.603,8.471,5.336,8.374,8.625,64.288,Ekofisk Fm. Top
3079.5,0.074,2.602,8.785,5.388,8.386,8.625,64.278,Ekofisk Fm. Top
3079.6,0.071,2.601,8.694,5.45,8.411,8.625,64.148,Ekofisk Fm. Top
3079.7,0.07,2.602,8.454,5.496,8.446,8.672,63.914,Ekofisk Fm. Top
3079.8,0.069,2.605,9.083,5.531,8.465,8.672,63.649,Ekofisk Fm. Top
3079.9,0.069,2.608,9.272,5.632,8.467,8.672,63.382,Ekofisk Fm. Top
3080.0,0.069,2.608,8.234,5.729,8.454,8.672,63.111,Ekofisk Fm. Top
3080.1,0.066,2.605,8.234,5.805,8.426,8.687,62.75,Ekofisk Fm. Top
3080.2,0.066,2.605,8.253,5.883,8.399,8.672,62.32,Ekofisk Fm. Top
3080.3,0.064,2.608,7.404,5.941,8.391,8.672,61.807,Ekofisk Fm. Top
3080.4,0.065,2.614,7.368,6.002,8.4,8.625,61.469,Ekofisk Fm. Top
3080.5,0.064,2.618,6.866,6.113,8.415,8.625,61.204,Ekofisk Fm. Top
3080.6,0.064,2.619,6.542,6.148,8.418,8.625,61.026,Ekofisk Fm. Top
3080.7,0.063,2.618,6.724,6.216,8.407,8.625,60.946,Ekofisk Fm. Top
3080.8,0.06,2.616,6.448,6.307,8.383,8.648,60.872,Ekofisk Fm. Top
3080.9,0.059,2.616,6.068,6.421,8.364,8.672,60.782,Ekofisk Fm. Top
3081.0,0.058,2.616,6.312,6.593,8.371,8.672,60.705,Ekofisk Fm. Top
3081.1,0.057,2.616,6.414,6.697,8.428,8.672,60.64,Ekofisk Fm. Top
3081.2,0.056,2.616,6.459,6.849,8.536,8.672,60.598,Ekofisk Fm. Top
3081.3,0.056,2.615,5.507,6.953,8.649,8.672,60.647,Ekofisk Fm. Top
3081.4,0.056,2.614,5.042,7.047,8.694,8.672,60.715,Ekofisk Fm. Top
3081.5,0.057,2.616,5.087,7.115,8.648,8.672,60.759,Ekofisk Fm. Top
3081.6,0.061,2.621,6.385,7.17,8.548,8.625,60.657,Ekofisk Fm. Top
3081.7,0.061,2.626,7.569,7.316,8.48,8.625,60.515,Ekofisk Fm. Top
3081.8,0.061,2.63,6.603,7.454,8.488,8.625,60.435,Ekofisk Fm. Top
3081.9,0.06,2.631,6.219,7.571,8.534,8.625,60.287,Ekofisk Fm. Top
3082.0,0.058,2.627,6.388,7.763,8.547,8.625,60.119,Ekofisk Fm. Top
3082.1,0.056,2.621,6.594,7.948,8.489,8.625,60.023,Ekofisk Fm. Top
3082.2,0.053,2.616,6.309,8.052,8.397,8.672,59.874,Ekofisk Fm. Top
3082.3,0.053,2.615,5.987,8.101,8.328,8.672,59.693,Ekofisk Fm. Top
3082.4,0.057,2.616,6.706,8.129,8.306,8.648,59.501,Ekofisk Fm. Top
3082.5,0.058,2.619,5.712,8.26,8.328,8.625,59.329,Ekofisk Fm. Top
3082.6,0.058,2.622,4.689,8.363,8.366,8.625,59.176,Ekofisk Fm. Top
3082.7,0.056,2.624,4.416,8.398,8.402,8.625,59.085,Ekofisk Fm. Top
3082.8,0.054,2.624,4.878,8.464,8.432,8.625,58.985,Ekofisk Fm. Top
3082.9,0.053,2.621,5.073,8.648,8.454,8.625,58.877,Ekofisk Fm. Top
3083.0,0.052,2.619,5.063,8.843,8.468,8.625,58.751,Ekofisk Fm. Top
3083.1,0.052,2.619,4.9,8.911,8.478,8.625,58.583,Ekofisk Fm. Top
3083.2,0.053,2.62,6.095,9.009,8.477,8.625,58.369,Ekofisk Fm. Top
3083.3,0.052,2.622,5.974,9.126,8.469,8.625,58.188,Ekofisk Fm. Top
3083.4,0.051,2.623,5.93,9.193,8.437,8.625,57.999,Ekofisk Fm. Top
3083.5,0.05,2.624,5.021,9.212,8.38,8.625,57.798,Ekofisk Fm. Top
3083.6,0.049,2.626,4.801,9.113,8.319,8.625,57.725,Ekofisk Fm. Top
3083.7,0.047,2.629,5.262,8.979,8.283,8.625,57.666,Ekofisk Fm. Top
3083.8,0.046,2.632,5.295,8.994,8.291,8.625,57.609,Ekofisk Fm. Top
3083.9,0.045,2.634,4.536,9.059,8.318,8.625,57.502,Ekofisk Fm. Top
3084.0,0.044,2.635,4.977,9.059,8.343,8.625,57.378,Ekofisk Fm. Top
3084.1,0.041,2.636,5.09,9.121,8.361,8.672,57.234,Ekofisk Fm. Top
3084.2,0.044,2.637,3.906,9.149,8.384,8.625,57.391,Ekofisk Fm. Top
3084.3,0.044,2.638,3.963,9.132,8.435,8.625,57.61,Ekofisk Fm. Top
3084.4,0.041,2.641,4.36,9.072,8.516,8.648,57.811,Ekofisk Fm. Top
