DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3647.9,0.189,2.326,36.732,27.196,5.132,8.625,76.1292462298562
3648.0,0.189,2.321,35.193,26.162,5.191,8.625,76.5559348193472
3648.1,0.188,2.322,38.117,26.106,5.285,8.625,76.11032872203036
3648.2,0.187,2.327,40.211,22.912,5.366,8.625,76.29322814445504
3648.3,0.185,2.335,40.048,22.276,5.401,8.625,75.83828459079145
3648.4,0.185,2.343,40.821,20.877,5.395,8.625,75.56841965588579
3648.5,0.187,2.349,39.59,19.972,5.38,8.625,76.4080193512819
3648.6,0.192,2.351,38.626,18.498,5.372,8.602,76.8055481008445
3648.7,0.192,2.351,39.302,19.556,5.359,8.609,76.8055481008445
3648.8,0.196,2.349,38.547,19.57,5.34,8.625,76.97218278215738
3648.9,0.198,2.346,40.724,19.257,5.334,8.625,77.03096174663017
3649.0,0.2,2.343,39.269,19.219,5.357,8.625,77.68237045489107
3649.1,0.202,2.34,38.635,18.604,5.384,8.602,77.68237045489107
3649.2,0.198,2.337,38.373,18.602,5.379,8.609,77.3156287084975
3649.3,0.197,2.335,39.018,18.045,5.338,8.625,76.97218278215738
3649.4,0.195,2.334,40.095,18.338,5.294,8.625,76.97218278215738
3649.5,0.193,2.335,41.28,17.242,5.273,8.625,76.8440927348385
3649.6,0.192,2.336,41.184,17.337,5.266,8.625,76.8440927348385
3649.7,0.194,2.337,41.985,16.719,5.242,8.625,77.22082302171115
3649.8,0.197,2.337,40.869,15.733,5.2,8.625,77.3096907586156
3649.9,0.2,2.338,38.621,15.171,5.17,8.625,78.4473631836263
3650.0,0.203,2.338,38.434,14.258,5.175,8.578,79.03157917799714
3650.1,0.199,2.337,41.294,13.467,5.205,8.602,78.09589170196296
3650.2,0.199,2.336,42.38,12.595,5.237,8.625,78.11747640366266
3650.3,0.2,2.336,40.945,12.376,5.267,8.625,78.49492561514904
3650.4,0.2,2.34,40.881,12.811,5.301,8.625,78.49492561514904
3650.5,0.198,2.348,42.886,12.201,5.349,8.625,78.11747640366266
3650.6,0.196,2.36,45.339,13.058,5.399,8.625,77.74277253856663
3650.7,0.196,2.37,45.883,12.283,5.441,8.625,77.74846503605895
3650.8,0.2,2.375,45.156,12.303,5.49,8.625,78.49240355668503
3650.9,0.207,2.375,44.804,11.066,5.55,8.625,79.61838091439513
3651.0,0.213,2.373,45.23,11.209,5.616,8.625,80.26015103749748
3651.1,0.216,2.375,46.683,10.493,5.655,8.625,81.07095120786435
3651.2,0.217,2.38,50.046,10.008,5.651,8.625,81.56614532250485
3651.3,0.217,2.387,50.191,9.834,5.621,8.625,82.11128303656399
3651.4,0.218,2.393,50.695,9.009,5.595,8.625,82.32997745713992
3651.5,0.218,2.396,50.234,8.79,5.588,8.625,82.8489594964572
3651.6,0.219,2.396,45.33,8.489,5.579,8.625,82.93668935021618
3651.7,0.215,2.392,44.839,7.855,5.549,8.672,82.5485067644353
3651.8,0.215,2.388,46.448,6.928,5.511,8.625,82.523736820053
3651.9,0.213,2.388,50.414,6.517,5.496,8.625,82.11059720129603
3652.0,0.214,2.394,49.515,6.017,5.509,8.625,82.03406167080254
3652.1,0.215,2.403,47.627,5.797,5.502,8.625,82.523736820053
3652.2,0.215,2.408,47.608,5.564,5.447,8.625,82.67252763313431
3652.3,0.213,2.404,47.735,5.553,5.356,8.625,82.18040776614924
3652.4,0.213,2.389,47.656,5.777,5.265,8.625,82.18040776614924
3652.5,0.214,2.369,47.6,5.68,5.188,8.625,82.18040776614924
3652.6,0.217,2.351,46.117,5.806,5.117,8.625,83.2425586956546
3652.7,0.217,2.338,45.405,5.802,5.059,8.625,83.2425586956546
3652.8,0.216,2.331,46.145,5.793,5.036,8.625,83.15392742937313
3652.9,0.215,2.329,46.892,5.781,5.053,8.625,82.67252763313431
3653.0,0.216,2.329,46.198,5.63,5.094,8.625,83.15392742937313
3653.1,0.219,2.328,45.256,5.743,5.134,8.625,83.2425586956546
3653.2,0.222,2.327,44.191,5.712,5.16,8.625,83.2425586956546
3653.3,0.224,2.324,43.102,5.76,5.179,8.625,84.1237990330151
3653.4,0.223,2.321,41.208,6.147,5.193,8.625,83.17295217285307
3653.5,0.223,2.317,43.005,6.027,5.196,8.625,83.17295217285307
3653.6,0.223,2.313,44.058,6.18,5.185,8.625,83.17295217285307
3653.7,0.222,2.308,43.345,6.105,5.158,8.625,83.2425586956546
3653.8,0.22,2.303,42.076,6.096,5.137,8.625,83.26506550024219
3653.9,0.218,2.298,41.807,6.178,5.141,8.625,83.56530298554348
3654.0,0.217,2.295,42.391,6.303,5.187,8.625,83.56530298554348
3654.1,0.218,2.293,43.029,6.206,5.253,8.625,83.56530298554348
3654.2,0.22,2.293,44.284,6.436,5.3,8.625,83.56530298554348
3654.3,0.221,2.294,43.875,6.209,5.314,8.625,83.56530298554348
3654.4,0.22,2.295,43.281,6.027,5.322,8.625,83.56530298554348
3654.5,0.223,2.297,44.332,6.003,5.341,8.656,83.43107760079423
3654.6,0.223,2.299,43.875,5.908,5.358,8.625,83.49494426958286
3654.7,0.223,2.299,43.713,5.777,5.337,8.625,83.49494426958286
3654.8,0.224,2.298,46.178,5.663,5.284,8.625,84.36389844406368
3654.9,0.225,2.297,46.614,5.549,5.246,8.625,85.43365303926687
3655.0,0.224,2.297,46.755,5.654,5.257,8.625,84.36389844406368
3655.1,0.22,2.3,44.96,5.399,5.304,8.625,83.56530298554348
3655.2,0.215,2.307,45.212,5.344,5.351,8.625,82.7597387091793
3655.3,0.209,2.316,44.133,5.076,5.376,8.625,81.50276717108068
3655.4,0.206,2.326,45.104,4.923,5.386,8.578,81.0270227934607
3655.5,0.204,2.336,47.594,4.839,5.387,8.625,80.94478761580646
3655.6,0.204,2.345,45.622,4.661,5.382,8.625,81.0270227934607
3655.7,0.205,2.355,46.215,4.557,5.362,8.625,80.94478761580646
3655.8,0.206,2.364,47.505,4.4,5.308,8.625,80.69333788353613
3655.9,0.204,2.368,46.651,4.309,5.211,8.625,80.69333788353613
3656.0,0.201,2.365,45.825,4.467,5.089,8.625,80.29047223605443
3656.1,0.198,2.356,48.899,4.335,4.978,8.625,79.48319605707154
3656.2,0.197,2.346,50.571,4.36,4.898,8.625,78.77634830189389
3656.3,0.199,2.336,50.469,4.407,4.851,8.625,79.1427169743034
3656.4,0.202,2.33,52.937,4.386,4.824,8.625,79.3680010276375
3656.5,0.203,2.327,53.977,4.437,4.818,8.625,80.10681088430043
3656.6,0.203,2.326,51.965,4.332,4.83,8.625,79.97159365391063
3656.7,0.202,2.328,51.383,4.143,4.849,8.625,79.30250001934252
3656.8,0.202,2.333,51.353,4.051,4.874,8.625,79.30250001934252
3656.9,0.206,2.339,50.384,4.225,4.907,8.625,79.90470042396024
3657.0,0.211,2.346,48.962,4.371,4.945,8.625,81.4236377170503
3657.1,0.216,2.354,48.846,4.655,4.981,8.625,82.93772040938038
3657.2,0.22,2.36,49.073,4.402,5.016,8.625,82.74612261104271
3657.3,0.224,2.366,49.124,4.424,5.051,8.578,83.93721614672718
3657.4,0.221,2.372,50.33,4.288,5.085,8.625,82.74612261104271
3657.5,0.22,2.377,50.669,4.217,5.116,8.625,82.48761078212115
3657.6,0.219,2.38,52.082,3.887,5.145,8.625,82.30378246050554
3657.7,0.221,2.38,50.807,3.74,5.189,8.625,82.48761078212115
3657.8,0.224,2.377,49.436,3.945,5.256,8.625,83.48626805944801
3657.9,0.225,2.376,47.341,3.978,5.334,8.625,84.52503100026388
3658.0,0.224,2.376,47.19,3.793,5.391,8.625,83.48626805944801
3658.1,0.223,2.375,46.169,3.595,5.415,8.625,82.55512048634586
3658.2,0.223,2.366,46.918,3.31,5.458,8.625,82.55512048634586
3658.3,0.223,2.35,45.912,3.346,5.563,8.625,82.49334910055418
3658.4,0.221,2.334,41.954,3.389,5.712,8.625,82.347338365748
3658.5,0.217,2.326,41.572,3.328,5.809,8.625,82.347338365748
3658.6,0.215,2.328,41.46,3.145,5.779,8.625,81.8787404058979
3658.7,0.214,2.329,41.105,3.065,5.66,8.672,81.28217403371795
3658.8,0.216,2.322,38.456,2.996,5.536,8.672,82.3044257212483
3658.9,0.216,2.305,39.857,2.825,5.456,8.672,82.4521183813441
3659.0,0.214,2.285,39.518,2.915,5.403,8.672,81.80529674110106
3659.1,0.215,2.269,38.253,2.793,5.34,8.672,82.66207102182348
3659.2,0.219,2.261,37.24,2.802,5.263,8.672,83.14330071967844
3659.3,0.224,2.262,35.52,2.827,5.191,8.672,84.16442470535718
3659.4,0.229,2.265,33.702,2.824,5.135,8.625,85.10060919859768
3659.5,0.228,2.269,33.01,2.735,5.103,8.625,85.10060919859768
3659.6,0.226,2.276,32.398,2.713,5.098,8.625,84.73084246295275
3659.7,0.223,2.285,32.44,2.651,5.112,8.625,82.7478465425198
3659.8,0.221,2.296,33.765,2.672,5.125,8.625,82.81605148191419
3659.9,0.218,2.3,31.464,2.766,5.119,8.625,82.31522673556087
3660.0,0.216,2.295,33.607,2.906,5.088,8.625,82.67989821181172
3660.1,0.215,2.284,34.36,2.914,5.052,8.625,82.34004116389285
3660.2,0.212,2.275,35.725,2.832,5.034,8.672,81.80529674110106
3660.3,0.211,2.275,35.47,2.892,5.065,8.672,81.5172504528701
3660.4,0.214,2.283,34.493,2.925,5.162,8.625,81.85337351268616
3660.5,0.214,2.302,35.706,2.908,5.294,8.625,81.60594069692087
3660.6,0.214,2.327,37.799,2.866,5.37,8.625,81.5486134644282
3660.7,0.211,2.35,36.057,3.098,5.307,8.625,81.2630640322138
3660.8,0.205,2.358,34.389,3.406,5.121,8.625,80.46494493723097
3660.9,0.199,2.342,31.999,3.558,4.908,8.625,79.07391080748476
3661.0,0.195,2.309,27.227,3.393,4.758,8.625,77.38114241222353
3661.1,0.195,2.272,24.772,3.152,4.67,8.625,77.05517250282448
3661.2,0.195,2.242,24.492,3.06,4.594,8.625,79.03189288086699
3661.3,0.195,2.223,23.017,3.091,4.515,8.625,79.8200826479064
3661.4,0.195,2.212,22.247,3.27,4.451,8.625,79.69555860186018
3661.5,0.195,2.206,22.853,3.419,4.435,8.625,79.8200826479064
3661.6,0.197,2.202,22.828,3.517,4.453,8.625,79.8200826479064
3661.7,0.201,2.201,22.797,3.705,4.48,8.578,80.61463726066513
3661.8,0.197,2.203,23.696,3.859,4.504,8.625,80.02434008416579
3661.9,0.194,2.211,23.172,3.91,4.538,8.625,79.81287020341236
3662.0,0.188,2.225,21.691,3.988,4.603,8.625,77.27966837107923
3662.1,0.179,2.243,20.669,4.153,4.688,8.625,73.85727704020495
3662.2,0.174,2.261,20.761,4.128,4.763,8.578,73.22803992991994
3662.3,0.165,2.274,19.711,3.94,4.804,8.625,70.84737117440697
3662.4,0.165,2.283,19.575,3.767,4.806,8.625,70.84737117440697
3662.5,0.165,2.288,19.956,3.549,4.785,8.578,71.10556053769419
3662.6,0.164,2.288,19.974,3.423,4.747,8.609,70.67053875575132
3662.7,0.169,2.283,19.007,3.17,4.726,8.625,70.7206561143106
3662.8,0.175,2.276,18.088,3.026,4.732,8.625,70.9199542697937
3662.9,0.181,2.27,17.996,3.078,4.745,8.625,72.83967759320473
3663.0,0.186,2.266,18.399,3.089,4.729,8.625,73.37026039945295
3663.1,0.188,2.264,18.486,3.19,4.668,8.625,74.09114308005286
3663.2,0.191,2.261,18.869,3.224,4.598,8.625,74.04337437103536
3663.3,0.196,2.257,17.539,3.237,4.558,8.578,75.69181782054322
3663.4,0.194,2.252,16.903,3.204,4.549,8.625,75.81910056466644
3663.5,0.192,2.247,18.255,3.306,4.543,8.625,76.05366712950848
3663.6,0.19,2.243,18.744,3.349,4.517,8.625,76.05366712950848
3663.7,0.187,2.24,18.459,3.6,4.484,8.625,75.96803808151384
3663.8,0.184,2.238,17.959,3.81,4.465,8.625,75.21291904895936
3663.9,0.182,2.236,17.813,3.865,4.46,8.625,74.52369152257143
3664.0,0.181,2.236,17.866,4.017,4.458,8.609,73.86147548120773
3664.1,0.176,2.236,18.13,4.025,4.456,8.609,71.81862455588738
3664.2,0.178,2.236,17.804,4.193,4.457,8.578,72.80095256417809
3664.3,0.178,2.237,19.542,4.418,4.47,8.578,73.18630744880325
3664.4,0.178,2.236,19.519,4.652,4.493,8.625,73.25142639302737
3664.5,0.176,2.236,19.763,4.894,4.515,8.594,72.78375351569622
3664.6,0.178,2.238,19.012,5.064,4.528,8.594,73.0362791321449
3664.7,0.179,2.241,17.118,5.52,4.535,8.578,73.70100417653506
3664.8,0.18,2.245,18.317,5.77,4.544,8.578,74.57011589989807
3664.9,0.178,2.249,18.09,5.919,4.553,8.578,73.21365147147581
3665.0,0.177,2.251,18.167,6.066,4.55,8.625,72.47377549169401
3665.1,0.177,2.249,18.155,6.222,4.519,8.625,72.47377549169401
3665.2,0.176,2.243,16.761,6.525,4.459,8.625,73.79434339491792
3665.3,0.177,2.234,15.591,7.201,4.381,8.625,74.0506077058871
3665.4,0.182,2.225,15.923,7.675,4.308,8.578,74.42966225013065
3665.5,0.183,2.218,16.967,8.017,4.273,8.578,76.25250287296535
3665.6,0.182,2.213,17.158,8.652,4.281,8.578,74.85585632406315
3665.7,0.177,2.212,17.279,9.857,4.324,8.625,73.3291478166439
3665.8,0.175,2.215,17.783,10.82,4.38,8.625,72.66244514280544
3665.9,0.175,2.22,18.269,12.088,4.436,8.578,72.90582284680055
3666.0,0.177,2.227,18.475,12.642,4.487,8.625,73.18324434706597
3666.1,0.181,2.236,17.977,13.346,4.513,8.594,75.01864192923814
3666.2,0.177,2.245,17.955,16.051,4.507,8.625,72.48073679847384
3666.3,0.177,2.251,17.927,20.229,4.48,8.625,72.13392448282131
3666.4,0.177,2.253,17.956,22.217,4.462,8.625,72.02616544225369
3666.5,0.181,2.25,17.664,25.438,4.47,8.609,75.03046878699489
3666.6,0.183,2.242,17.241,30.579,4.492,8.578,75.55716927483833
3666.7,0.185,2.235,17.328,34.797,4.515,8.578,75.573416357693
3666.8,0.185,2.232,17.632,57.56,4.533,8.625,75.77569216963087
3666.9,0.191,2.23,18.474,89.649,4.55,8.625,77.79316869097201
3667.0,0.191,2.23,18.884,258.706,4.548,8.578,77.61356774755284
3667.1,0.189,2.228,18.703,31965.66,4.505,8.578,80.73532875896053
3667.2,0.185,2.223,18.448,62290.77,4.428,8.578,79.38029553358109
3667.3,0.181,2.217,17.802,62290.77,4.356,8.578,78.0740107804837
3667.4,0.176,2.211,18.15,62290.77,4.327,8.625,75.60005923169895
3667.5,0.176,2.207,17.703,62290.77,4.346,8.625,76.69987174930546
3667.6,0.178,2.206,16.629,62290.77,4.384,8.625,77.7534789254591
3667.7,0.18,2.207,16.028,62290.77,4.419,8.625,79.36124312578558
3667.8,0.18,2.21,16.454,62290.77,4.439,8.625,79.36124312578558
3667.9,0.181,2.212,16.618,62290.77,4.453,8.625,79.36124312578558
3668.0,0.182,2.214,16.34,62290.77,4.465,8.625,77.74912402811164
3668.1,0.183,2.213,16.394,62290.77,4.459,8.625,79.23869074661775
3668.2,0.182,2.211,17.375,62290.77,4.429,8.625,78.03341412790591
3668.3,0.179,2.208,18.23,62290.77,4.381,8.625,76.5364021438019
3668.4,0.174,2.206,17.3,62290.77,4.331,8.625,77.04472626566638
3668.5,0.17,2.206,16.451,62290.77,4.312,8.625,77.02981665320945
3668.6,0.169,2.208,16.737,62290.77,4.354,8.625,77.58316477705905
3668.7,0.171,2.212,16.154,62290.77,4.47,8.625,76.83160839154445
3668.8,0.174,2.216,17.961,62290.77,4.614,8.625,75.83338982595008
3668.9,0.177,2.218,18.919,62290.77,4.714,8.625,75.82435128323938
3669.0,0.178,2.217,18.12,62290.77,4.732,8.625,76.34864200306974
3669.1,0.179,2.215,18.262,62290.77,4.691,8.625,76.34864200306974
3669.2,0.178,2.212,17.964,62290.77,4.645,8.625,76.23978949223333
3669.3,0.177,2.211,18.058,62290.77,4.623,8.625,75.4036273568947
3669.4,0.175,2.211,18.289,62290.77,4.612,8.625,75.83338982595008
3669.5,0.172,2.21,17.841,62290.77,4.583,8.625,76.16913439802931
3669.6,0.171,2.207,17.557,62290.77,4.532,8.625,76.3440197204849
3669.7,0.171,2.203,16.437,62290.77,4.49,8.625,76.83160839154445
3669.8,0.172,2.199,16.222,62290.77,4.481,8.625,77.68876418646674
3669.9,0.173,2.196,15.775,62290.77,4.502,8.625,77.44253308350457
3670.0,0.172,2.193,16.891,62290.77,4.53,8.625,77.35530386452979
3670.1,0.171,2.191,16.352,62290.77,4.541,8.625,77.19778383532808
3670.2,0.169,2.187,16.383,62290.77,4.529,8.625,77.63740523709416
3670.3,0.168,2.184,15.648,62290.77,4.498,8.625,77.63740523709416
3670.4,0.167,2.18,15.529,62290.77,4.449,8.625,77.63740523709416
3670.5,0.166,2.177,16.661,62290.77,4.389,8.625,77.63740523709416
3670.6,0.166,2.175,16.938,62203.809,4.34,8.625,77.42696700755289
3670.7,0.166,2.175,17.612,31399.928,4.324,8.625,77.42696700755289
3670.8,0.167,2.176,18.292,881.867,4.35,8.625,74.58236127937191
3670.9,0.169,2.177,18.422,477.274,4.404,8.625,72.37077865202386
3671.0,0.174,2.176,16.087,535.997,4.47,8.59,74.87147237743517
3671.1,0.172,2.175,16.494,421.658,4.535,8.609,74.37459913682648
3671.2,0.172,2.173,17.456,268.735,4.588,8.625,73.15405154745272
3671.3,0.172,2.172,17.316,171.038,4.614,8.625,73.15405154745272
3671.4,0.169,2.173,17.478,161.444,4.603,8.578,72.31243378012098
3671.5,0.167,2.177,16.541,149.29,4.567,8.578,72.73151356190579
3671.6,0.165,2.183,17.223,135.034,4.524,8.602,71.91706475561857
3671.7,0.167,2.189,18.93,135.219,4.484,8.625,71.83720656916265
3671.8,0.169,2.193,17.878,126.221,4.449,8.625,71.40901657920571
3671.9,0.171,2.195,17.371,120.36,4.423,8.625,72.25742379996036
3672.0,0.172,2.196,17.379,110.34,4.416,8.625,72.97913584038403
3672.1,0.173,2.196,18.463,109.212,4.426,8.625,72.37630378918713
3672.2,0.175,2.196,19.086,102.947,4.453,8.625,73.00528189111282
3672.3,0.177,2.194,20.2,98.889,4.498,8.625,73.756562478224
3672.4,0.178,2.192,20.232,96.414,4.555,8.625,74.42172415962293
3672.5,0.177,2.19,22.017,94.674,4.613,8.625,75.2912909895848
3672.6,0.177,2.191,21.268,90.017,4.655,8.594,74.78125645221387
3672.7,0.175,2.193,21.223,94.679,4.67,8.578,74.59900857986975
3672.8,0.173,2.196,21.61,91.198,4.658,8.578,74.69029396882331
3672.9,0.172,2.197,19.859,95.107,4.628,8.578,72.91836520849071
3673.0,0.167,2.196,18.303,92.187,4.59,8.625,71.55472834903132
3673.1,0.167,2.194,18.448,90.19,4.56,8.625,71.8180727166229
3673.2,0.168,2.193,19.044,85.896,4.542,8.625,71.89900497450473
3673.3,0.169,2.194,19.122,83.969,4.533,8.625,71.89900497450473
3673.4,0.168,2.196,18.354,82.62,4.527,8.625,71.68314189214648
3673.5,0.165,2.197,18.065,83.284,4.521,8.625,71.06100542771996
3673.6,0.162,2.196,18.381,80.979,4.517,8.625,70.97506228322277
3673.7,0.159,2.194,18.358,80.897,4.509,8.625,70.32754527123595
3673.8,0.158,2.192,19.394,78.172,4.487,8.625,70.71466877871681
3673.9,0.158,2.19,17.857,78.622,4.451,8.625,70.38583144986814
3674.0,0.159,2.187,16.977,76.826,4.406,8.625,71.2006018943472
3674.1,0.161,2.184,16.981,75.385,4.369,8.625,71.45363849624547
3674.2,0.166,2.181,16.422,74.371,4.356,8.625,73.47313376957543
3674.3,0.173,2.18,16.147,73.713,4.374,8.609,74.22936432488817
3674.4,0.174,2.181,19.096,71.592,4.408,8.609,73.37899327149852
3674.5,0.174,2.185,19.47,71.335,4.433,8.625,73.37899327149852
3674.6,0.171,2.187,19.009,71.591,4.437,8.625,72.25714495891658
3674.7,0.168,2.187,19.095,70.952,4.433,8.625,72.25714495891658
3674.8,0.165,2.185,17.867,70.443,4.444,8.625,71.4076349048105
3674.9,0.165,2.182,17.095,70.071,4.472,8.625,72.25599610135644
3675.0,0.166,2.177,17.841,71.075,4.502,8.625,71.9081099156346
3675.1,0.165,2.171,19.487,69.821,4.511,8.625,72.04751858089408
3675.2,0.163,2.165,18.22,70.321,4.494,8.625,71.19390269915495
3675.3,0.163,2.163,17.303,70.959,4.472,8.602,72.09070548641306
3675.4,0.159,2.165,16.775,73.862,4.46,8.609,71.60195961976846
3675.5,0.163,2.169,16.263,75.96,4.453,8.578,72.33454193652283
3675.6,0.164,2.173,17.124,76.243,4.446,8.625,72.41669081187581
3675.7,0.168,2.177,17.734,74.552,4.434,8.594,72.77324939021348
3675.8,0.171,2.178,17.337,76.392,4.424,8.625,72.77324939021348
3675.9,0.17,2.177,17.943,76.246,4.409,8.625,71.9081099156346
3676.0,0.167,2.172,17.26,75.826,4.376,8.625,73.04215091761199
3676.1,0.165,2.165,17.235,79.396,4.328,8.625,72.49891391374393
3676.2,0.169,2.16,17.499,79.09,4.291,8.609,73.58023254725029
3676.3,0.173,2.158,16.935,78.622,4.292,8.578,74.21579564578916
3676.4,0.177,2.159,17.645,77.078,4.329,8.578,74.11354280905181
3676.5,0.178,2.163,17.513,75.533,4.367,8.578,74.92392761436038
3676.6,0.18,2.167,17.382,73.997,4.404,8.578,76.44396053193613
3676.7,0.176,2.171,17.277,75.534,4.415,8.625,73.91778991719109
3676.8,0.172,2.172,18.328,76.69,4.437,8.625,72.62009781183504
3676.9,0.168,2.171,18.198,78.927,4.489,8.625,71.9081099156346
3677.0,0.165,2.17,17.689,76.537,4.557,8.625,72.25599610135644
3677.1,0.163,2.17,18.022,76.385,4.594,8.625,71.19390269915495
3677.2,0.161,2.17,16.619,73.718,4.567,8.594,71.60195961976846
3677.3,0.162,2.169,15.45,72.763,4.487,8.601,72.39355386488282
3677.4,0.162,2.166,16.642,68.369,4.398,8.578,72.33454193652283
3677.5,0.162,2.162,17.356,72.376,4.335,8.578,72.21736221045958
3677.6,0.163,2.158,16.723,71.851,4.311,8.578,73.12796668279013
3677.7,0.162,2.157,15.783,71.402,4.32,8.625,72.75106562385027
3677.8,0.164,2.155,15.629,71.857,4.339,8.625,73.08594592658032
3677.9,0.165,2.153,16.357,73.446,4.341,8.625,72.97957298521855
3678.0,0.17,2.151,15.849,72.908,4.316,8.578,73.83844525212673
3678.1,0.171,2.152,15.767,72.511,4.275,8.578,73.83844525212673
3678.2,0.169,2.154,15.817,72.979,4.243,8.625,73.96046309891365
3678.3,0.169,2.157,15.827,73.038,4.236,8.625,74.04535076632345
3678.4,0.167,2.157,15.939,71.468,4.26,8.625,73.96046309891365
3678.5,0.164,2.155,15.737,72.913,4.301,8.625,73.58760121739202
3678.6,0.162,2.153,16.202,74.549,4.337,8.625,72.75147742630321
3678.7,0.16,2.153,16.72,75.816,4.348,8.625,71.91415093829822
3678.8,0.16,2.153,15.803,75.674,4.337,8.625,71.83889417333978
3678.9,0.16,2.155,15.722,76.394,4.34,8.625,71.83889417333978
3679.0,0.164,2.159,15.164,77.127,4.371,8.578,72.8433988386568
3679.1,0.163,2.164,15.915,78.174,4.414,8.625,72.44986592311503
3679.2,0.167,2.169,16.026,79.403,4.447,8.578,73.02365567922119
3679.3,0.168,2.173,16.241,80.024,4.448,8.578,73.08124890084436
3679.4,0.166,2.176,18.042,80.181,4.437,8.609,71.9081099156346
3679.5,0.167,2.176,17.325,80.025,4.434,8.625,72.77324939021348
3679.6,0.169,2.175,16.581,80.66,4.446,8.625,73.19982073684547
3679.7,0.171,2.174,16.295,81.313,4.474,8.625,73.1348433271202
3679.8,0.172,2.173,16.936,83.969,4.51,8.625,73.30639461217132
3679.9,0.172,2.172,17.863,82.454,4.543,8.625,72.55653728680929
3680.0,0.17,2.171,16.906,83.119,4.559,8.625,72.57574596099346
3680.1,0.167,2.171,17.198,81.954,4.546,8.625,72.70931650513965
3680.2,0.166,2.173,16.272,81.221,4.506,8.594,73.1348433271202
3680.3,0.166,2.174,16.49,80.181,4.458,8.625,73.19982073684547
3680.4,0.165,2.173,16.446,79.865,4.413,8.625,72.67416428665848
3680.5,0.163,2.172,17.839,79.4,4.382,8.625,71.44687305187715
3680.6,0.16,2.171,17.706,80.334,4.365,8.625,71.45363849624547
3680.7,0.157,2.169,17.181,78.094,4.35,8.625,71.45363849624547
3680.8,0.155,2.168,17.931,76.978,4.337,8.625,70.52542366582868
3680.9,0.158,2.167,16.201,77.269,4.327,8.594,72.07647794393792
3681.0,0.155,2.167,15.669,75.959,4.316,8.625,72.16906124445896
3681.1,0.156,2.169,15.378,75.814,4.306,8.625,72.50256945990083
3681.2,0.159,2.171,16.054,75.462,4.298,8.609,72.26099228878144
3681.3,0.16,2.171,15.857,75.671,4.307,8.578,72.26099228878144
3681.4,0.159,2.171,16.611,75.248,4.345,8.609,71.85898583282727
3681.5,0.161,2.172,16.022,75.815,4.421,8.625,71.54754113221595
3681.6,0.163,2.173,16.715,75.672,4.515,8.625,72.44977769109305
3681.7,0.164,2.176,17.266,75.602,4.587,8.625,72.41669081187581
3681.8,0.165,2.179,17.156,75.961,4.602,8.625,72.25599610135644
3681.9,0.166,2.182,17.018,76.681,4.568,8.625,72.77324939021348
3682.0,0.167,2.184,17.06,75.674,4.523,8.625,72.77324939021348
3682.1,0.173,2.185,16.907,76.39,4.499,8.578,73.38951190345016
3682.2,0.172,2.185,17.701,75.533,4.491,8.594,73.50947895424183
3682.3,0.172,2.184,18.832,76.537,4.473,8.625,72.89450267104021
3682.4,0.172,2.181,19.344,76.392,4.428,8.594,72.97884920261035
3682.5,0.167,2.178,17.204,76.103,4.374,8.578,72.92428546025727
3682.6,0.164,2.176,16.971,76.104,4.336,8.578,72.54494555176845
