NPHI,RHOB,GR,RT,PEF,CALI,DT,WELL,DEPTH
0.203,2.225,30.972,5.534,5.159,8.602,87.954,15_9-F-11A,3620.8
0.2,2.226,30.459,6.07,5.26,8.625,87.637,15_9-F-11A,3620.9
0.199,2.236,30.896,6.474,5.376,8.578,87.504,15_9-F-11A,3621.0
0.198,2.25,32.365,6.241,5.487,8.578,87.475,15_9-F-11A,3621.1
0.199,2.264,32.222,5.822,5.607,8.578,87.499,15_9-F-11A,3621.2
0.196,2.277,31.463,5.627,5.754,8.602,87.59,15_9-F-11A,3621.3
0.198,2.288,31.688,6.273,5.893,8.578,87.302,15_9-F-11A,3621.4
0.192,2.298,30.094,6.279,5.946,8.625,86.906,15_9-F-11A,3621.5
0.188,2.305,28.978,7.291,5.869,8.625,86.706,15_9-F-11A,3621.6
0.182,2.308,26.961,8.96,5.691,8.625,86.56,15_9-F-11A,3621.7
0.175,2.302,22.921,11.182,5.483,8.625,86.461,15_9-F-11A,3621.8
0.171,2.285,20.744,12.412,5.3,8.625,86.477,15_9-F-11A,3621.9
0.17,2.26,18.819,13.332,5.156,8.625,86.39,15_9-F-11A,3622.0
0.172,2.235,16.941,11.715,5.059,8.625,86.244,15_9-F-11A,3622.1
0.174,2.215,16.28,11.428,5.011,8.625,86.134,15_9-F-11A,3622.2
0.174,2.204,16.459,11.303,5.0,8.625,86.023,15_9-F-11A,3622.3
0.173,2.2,16.321,11.499,4.998,8.625,85.916,15_9-F-11A,3622.4
0.171,2.201,16.951,12.649,4.988,8.625,85.897,15_9-F-11A,3622.5
0.168,2.205,16.308,13.991,4.975,8.625,85.819,15_9-F-11A,3622.6
0.166,2.21,16.214,14.935,4.964,8.625,85.684,15_9-F-11A,3622.7
0.164,2.214,15.221,16.005,4.958,8.625,85.469,15_9-F-11A,3622.8
0.164,2.215,14.578,17.288,4.962,8.625,85.227,15_9-F-11A,3622.9
0.166,2.212,14.665,17.733,4.988,8.625,84.957,15_9-F-11A,3623.0
0.169,2.209,14.835,16.697,5.041,8.625,84.946,15_9-F-11A,3623.1
0.172,2.209,15.532,16.2,5.11,8.625,85.038,15_9-F-11A,3623.2
0.174,2.211,16.227,14.582,5.17,8.625,85.247,15_9-F-11A,3623.3
0.174,2.214,16.35,13.35,5.19,8.625,85.427,15_9-F-11A,3623.4
0.173,2.216,16.156,13.024,5.153,8.625,85.611,15_9-F-11A,3623.5
0.172,2.219,15.794,15.47,5.072,8.625,85.807,15_9-F-11A,3623.6
0.17,2.219,15.268,26.031,4.987,8.625,86.082,15_9-F-11A,3623.7
0.166,2.215,15.673,28.935,4.936,8.672,86.399,15_9-F-11A,3623.8
0.164,2.207,15.36,26.055,4.917,8.672,86.77,15_9-F-11A,3623.9
0.163,2.197,15.106,24.769,4.901,8.672,87.043,15_9-F-11A,3624.0
0.163,2.191,15.2,23.733,4.874,8.672,87.148,15_9-F-11A,3624.1
0.162,2.191,15.235,23.357,4.856,8.672,86.882,15_9-F-11A,3624.2
0.161,2.194,15.306,24.176,4.874,8.672,86.622,15_9-F-11A,3624.3
0.162,2.2,16.046,26.276,4.934,8.648,86.445,15_9-F-11A,3624.4
0.162,2.205,15.322,30.333,5.025,8.625,86.541,15_9-F-11A,3624.5
0.162,2.207,15.747,28.295,5.109,8.625,86.783,15_9-F-11A,3624.6
0.164,2.207,15.622,26.59,5.147,8.625,87.121,15_9-F-11A,3624.7
0.166,2.206,15.08,26.325,5.127,8.625,87.611,15_9-F-11A,3624.8
0.167,2.206,15.089,26.959,5.076,8.625,87.826,15_9-F-11A,3624.9
0.167,2.206,14.227,27.994,5.022,8.625,87.933,15_9-F-11A,3625.0
0.165,2.202,14.197,27.104,4.984,8.625,88.259,15_9-F-11A,3625.1
0.164,2.195,15.331,25.829,4.969,8.625,88.513,15_9-F-11A,3625.2
0.167,2.188,16.163,25.541,4.979,8.602,88.711,15_9-F-11A,3625.3
0.172,2.182,15.403,24.685,4.997,8.578,88.801,15_9-F-11A,3625.4
0.179,2.181,15.06,24.54,5.012,8.578,88.899,15_9-F-11A,3625.5
0.184,2.182,14.851,27.813,5.046,8.625,89.002,15_9-F-11A,3625.6
0.19,2.187,16.688,37.227,5.142,8.625,89.067,15_9-F-11A,3625.7
0.193,2.195,18.525,120.983,5.307,8.625,89.161,15_9-F-11A,3625.8
0.193,2.206,18.462,121.868,5.473,8.625,89.283,15_9-F-11A,3625.9
0.191,2.22,18.234,7.464,5.539,8.625,89.565,15_9-F-11A,3626.0
0.187,2.235,18.837,3.823,5.467,8.625,89.729,15_9-F-11A,3626.1
0.184,2.249,18.593,3.568,5.321,8.625,89.755,15_9-F-11A,3626.2
0.181,2.258,18.361,4.069,5.177,8.625,89.646,15_9-F-11A,3626.3
0.177,2.26,17.569,8.98,5.065,8.625,89.303,15_9-F-11A,3626.4
0.175,2.253,16.464,21.995,5.004,8.625,88.652,15_9-F-11A,3626.5
0.174,2.246,15.915,19.877,5.032,8.625,87.922,15_9-F-11A,3626.6
0.174,2.252,16.775,19.328,5.168,8.625,87.21,15_9-F-11A,3626.7
0.174,2.275,17.479,13.175,5.386,8.625,86.545,15_9-F-11A,3626.8
0.17,2.318,18.605,7.236,5.661,8.625,85.723,15_9-F-11A,3626.9
0.161,2.374,19.033,5.699,5.975,8.625,84.951,15_9-F-11A,3627.0
0.144,2.429,18.968,5.428,6.281,8.672,84.338,15_9-F-11A,3627.1
0.129,2.469,19.591,6.25,6.519,8.688,82.415,15_9-F-11A,3627.2
0.122,2.488,20.666,7.929,6.627,8.687,80.558,15_9-F-11A,3627.3
0.121,2.493,23.001,9.714,6.607,8.672,79.728,15_9-F-11A,3627.4
0.128,2.487,26.261,6.459,6.497,8.672,78.486,15_9-F-11A,3627.5
0.139,2.48,30.448,3.208,6.442,8.672,77.267,15_9-F-11A,3627.6
0.151,2.472,34.635,2.178,6.388,8.672,76.584,15_9-F-11A,3627.7
0.153,2.472,38.981,1.792,6.424,8.727,76.422,15_9-F-11A,3627.8
0.154,2.475,44.317,1.958,6.433,8.75,76.509,15_9-F-11A,3627.9
0.155,2.477,44.05,2.214,6.37,8.727,76.739,15_9-F-11A,3628.0
0.151,2.475,43.702,2.134,6.251,8.703,76.741,15_9-F-11A,3628.1
0.147,2.469,43.375,1.916,6.126,8.703,76.661,15_9-F-11A,3628.2
0.145,2.459,43.605,1.692,6.02,8.703,76.822,15_9-F-11A,3628.3
0.145,2.446,41.852,1.718,5.918,8.703,77.141,15_9-F-11A,3628.4
0.147,2.434,38.853,2.186,5.776,8.672,77.596,15_9-F-11A,3628.5
0.148,2.422,34.847,2.758,5.572,8.672,78.423,15_9-F-11A,3628.6
0.152,2.404,30.996,3.401,5.343,8.648,79.168,15_9-F-11A,3628.7
0.154,2.376,27.233,4.376,5.162,8.625,79.825,15_9-F-11A,3628.8
0.156,2.34,25.503,4.422,5.105,8.625,79.867,15_9-F-11A,3628.9
0.158,2.312,26.724,4.395,5.212,8.625,79.999,15_9-F-11A,3629.0
0.161,2.308,29.605,4.695,5.493,8.625,80.216,15_9-F-11A,3629.1
0.167,2.329,34.707,5.111,5.918,8.625,79.864,15_9-F-11A,3629.2
0.175,2.37,37.907,5.446,6.425,8.625,79.925,15_9-F-11A,3629.3
0.182,2.422,40.367,3.769,6.921,8.648,80.467,15_9-F-11A,3629.4
0.19,2.483,43.735,1.746,7.291,8.672,81.061,15_9-F-11A,3629.5
0.193,2.545,46.455,1.523,7.437,8.703,81.885,15_9-F-11A,3629.6
0.194,2.593,47.072,1.812,7.348,8.688,83.027,15_9-F-11A,3629.7
0.19,2.61,45.844,2.478,7.069,8.687,83.524,15_9-F-11A,3629.8
0.186,2.59,45.84,3.128,6.679,8.672,83.85,15_9-F-11A,3629.9
0.187,2.542,43.011,2.734,6.263,8.648,84.015,15_9-F-11A,3630.0
0.188,2.486,39.935,2.249,5.887,8.625,83.949,15_9-F-11A,3630.1
0.189,2.437,38.057,2.074,5.598,8.625,83.848,15_9-F-11A,3630.2
0.186,2.4,35.123,2.803,5.422,8.672,83.764,15_9-F-11A,3630.3
0.185,2.375,34.094,3.528,5.391,8.672,83.85,15_9-F-11A,3630.4
0.183,2.367,35.209,2.918,5.521,8.672,83.994,15_9-F-11A,3630.5
0.181,2.374,36.874,1.841,5.792,8.672,84.181,15_9-F-11A,3630.6
0.18,2.393,38.677,1.927,6.098,8.703,84.654,15_9-F-11A,3630.7
0.181,2.417,39.907,2.378,6.31,8.727,85.347,15_9-F-11A,3630.8
0.189,2.436,41.07,2.131,6.345,8.727,86.467,15_9-F-11A,3630.9
0.197,2.444,40.873,1.497,6.209,8.703,87.691,15_9-F-11A,3631.0
0.205,2.437,39.476,1.604,5.985,8.703,88.936,15_9-F-11A,3631.1
0.21,2.416,37.957,2.658,5.763,8.693,90.07,15_9-F-11A,3631.2
0.218,2.386,37.089,4.207,5.573,8.648,90.991,15_9-F-11A,3631.3
0.218,2.349,35.072,4.474,5.42,8.625,91.745,15_9-F-11A,3631.4
0.217,2.305,33.784,4.179,5.302,8.625,92.132,15_9-F-11A,3631.5
0.216,2.257,33.445,4.29,5.224,8.625,92.222,15_9-F-11A,3631.6
0.216,2.215,32.984,4.591,5.183,8.625,92.1,15_9-F-11A,3631.7
0.216,2.187,34.312,4.728,5.158,8.625,91.775,15_9-F-11A,3631.8
0.216,2.175,33.001,4.816,5.145,8.625,91.394,15_9-F-11A,3631.9
0.214,2.173,32.547,5.434,5.145,8.625,90.976,15_9-F-11A,3632.0
0.211,2.174,33.214,5.746,5.148,8.625,90.793,15_9-F-11A,3632.1
0.206,2.175,31.508,5.756,5.14,8.625,90.543,15_9-F-11A,3632.2
0.201,2.177,31.636,5.76,5.119,8.625,90.229,15_9-F-11A,3632.3
0.197,2.181,31.852,5.724,5.094,8.625,90.113,15_9-F-11A,3632.4
0.194,2.191,32.436,5.475,5.08,8.625,90.062,15_9-F-11A,3632.5
0.192,2.204,30.576,5.429,5.078,8.625,90.083,15_9-F-11A,3632.6
0.191,2.212,29.642,5.866,5.075,8.625,90.365,15_9-F-11A,3632.7
0.191,2.21,29.512,6.543,5.069,8.625,90.544,15_9-F-11A,3632.8
0.191,2.2,29.477,7.44,5.079,8.625,90.549,15_9-F-11A,3632.9
0.192,2.19,27.71,7.394,5.121,8.625,90.662,15_9-F-11A,3633.0
0.195,2.187,27.421,7.106,5.205,8.625,90.796,15_9-F-11A,3633.1
0.2,2.193,28.799,6.971,5.353,8.625,90.943,15_9-F-11A,3633.2
0.204,2.207,29.455,7.0,5.592,8.625,91.054,15_9-F-11A,3633.3
0.206,2.23,30.256,7.204,5.896,8.625,91.168,15_9-F-11A,3633.4
0.206,2.259,32.066,7.698,6.156,8.625,91.306,15_9-F-11A,3633.5
0.207,2.286,31.437,6.623,6.215,8.625,91.399,15_9-F-11A,3633.6
0.207,2.301,30.959,5.315,6.053,8.625,91.512,15_9-F-11A,3633.7
0.206,2.297,30.753,4.662,5.765,8.625,91.711,15_9-F-11A,3633.8
0.207,2.278,31.204,4.553,5.49,8.578,91.875,15_9-F-11A,3633.9
0.203,2.257,31.111,4.42,5.33,8.625,91.979,15_9-F-11A,3634.0
0.204,2.244,32.068,4.315,5.295,8.625,91.916,15_9-F-11A,3634.1
0.206,2.241,31.407,3.831,5.332,8.625,91.58,15_9-F-11A,3634.2
0.208,2.24,32.567,3.615,5.376,8.625,91.119,15_9-F-11A,3634.3
0.209,2.236,33.634,3.641,5.385,8.625,90.624,15_9-F-11A,3634.4
0.213,2.227,33.269,3.835,5.361,8.602,90.513,15_9-F-11A,3634.5
0.214,2.214,32.218,4.022,5.335,8.625,90.608,15_9-F-11A,3634.6
0.214,2.202,32.293,4.542,5.338,8.578,90.694,15_9-F-11A,3634.7
0.212,2.193,32.498,5.158,5.365,8.578,90.962,15_9-F-11A,3634.8
0.204,2.189,32.238,5.463,5.408,8.625,91.343,15_9-F-11A,3634.9
0.198,2.188,31.496,5.671,5.457,8.625,91.619,15_9-F-11A,3635.0
0.197,2.189,32.813,5.85,5.506,8.578,91.995,15_9-F-11A,3635.1
0.195,2.192,34.683,6.089,5.548,8.578,92.454,15_9-F-11A,3635.2
0.194,2.196,33.329,6.099,5.576,8.602,92.935,15_9-F-11A,3635.3
0.201,2.201,35.839,6.159,5.597,8.602,93.571,15_9-F-11A,3635.4
0.208,2.209,38.061,6.031,5.631,8.578,94.358,15_9-F-11A,3635.5
0.217,2.218,41.007,5.667,5.674,8.578,94.663,15_9-F-11A,3635.6
0.224,2.225,44.174,5.235,5.697,8.578,94.838,15_9-F-11A,3635.7
0.225,2.23,44.337,4.848,5.678,8.602,94.871,15_9-F-11A,3635.8
0.226,2.232,43.808,4.629,5.624,8.625,94.392,15_9-F-11A,3635.9
0.224,2.233,42.959,4.553,5.571,8.625,93.887,15_9-F-11A,3636.0
0.223,2.235,43.812,4.347,5.544,8.625,93.395,15_9-F-11A,3636.1
0.222,2.239,45.968,3.998,5.537,8.625,92.876,15_9-F-11A,3636.2
0.222,2.244,45.007,3.872,5.529,8.625,92.392,15_9-F-11A,3636.3
0.22,2.249,45.358,3.683,5.505,8.625,91.978,15_9-F-11A,3636.4
0.218,2.253,46.25,3.464,5.465,8.625,91.625,15_9-F-11A,3636.5
0.219,2.255,46.81,3.155,5.427,8.578,91.335,15_9-F-11A,3636.6
0.215,2.255,46.043,3.212,5.409,8.625,91.153,15_9-F-11A,3636.7
0.216,2.255,46.197,3.069,5.42,8.625,91.071,15_9-F-11A,3636.8
0.219,2.253,45.238,2.898,5.45,8.625,91.101,15_9-F-11A,3636.9
0.221,2.253,47.637,2.584,5.49,8.625,91.372,15_9-F-11A,3637.0
0.223,2.254,48.623,2.372,5.543,8.625,91.84,15_9-F-11A,3637.1
0.224,2.255,46.787,2.288,5.608,8.625,92.364,15_9-F-11A,3637.2
0.224,2.256,46.1,2.227,5.681,8.625,92.842,15_9-F-11A,3637.3
0.225,2.256,46.76,1.968,5.728,8.625,93.076,15_9-F-11A,3637.4
0.227,2.254,45.893,2.16,5.719,8.625,93.144,15_9-F-11A,3637.5
0.229,2.249,47.376,2.321,5.667,8.625,92.929,15_9-F-11A,3637.6
0.231,2.245,48.293,2.217,5.615,8.602,92.051,15_9-F-11A,3637.7
0.231,2.245,48.202,2.25,5.592,8.625,90.885,15_9-F-11A,3637.8
0.229,2.25,47.428,2.215,5.596,8.625,90.286,15_9-F-11A,3637.9
0.223,2.257,45.655,2.233,5.607,8.656,89.772,15_9-F-11A,3638.0
0.22,2.263,45.374,2.397,5.607,8.672,89.349,15_9-F-11A,3638.1
0.217,2.265,44.009,2.387,5.589,8.672,89.34,15_9-F-11A,3638.2
0.214,2.263,40.947,2.367,5.562,8.672,89.313,15_9-F-11A,3638.3
0.213,2.262,41.546,2.358,5.536,8.648,89.272,15_9-F-11A,3638.4
0.216,2.264,40.592,2.37,5.516,8.625,89.269,15_9-F-11A,3638.5
0.218,2.271,38.977,2.359,5.497,8.625,89.261,15_9-F-11A,3638.6
0.22,2.278,36.254,2.374,5.462,8.625,89.246,15_9-F-11A,3638.7
0.222,2.282,35.594,2.384,5.397,8.625,89.188,15_9-F-11A,3638.8
0.223,2.281,35.55,2.458,5.33,8.625,89.093,15_9-F-11A,3638.9
0.219,2.279,35.439,2.654,5.336,8.641,88.954,15_9-F-11A,3639.0
0.225,2.281,34.843,2.792,5.45,8.648,88.885,15_9-F-11A,3639.1
0.225,2.291,34.796,3.001,5.61,8.625,88.788,15_9-F-11A,3639.2
0.225,2.304,34.964,3.229,5.701,8.625,88.64,15_9-F-11A,3639.3
0.225,2.31,35.534,3.553,5.679,8.625,88.632,15_9-F-11A,3639.4
0.223,2.302,38.281,3.774,5.593,8.625,88.593,15_9-F-11A,3639.5
0.219,2.284,39.967,3.985,5.515,8.672,88.464,15_9-F-11A,3639.6
0.218,2.266,44.855,4.006,5.489,8.672,88.412,15_9-F-11A,3639.7
0.219,2.255,46.668,2.769,5.508,8.672,88.306,15_9-F-11A,3639.8
0.221,2.25,46.503,1.979,5.553,8.672,88.047,15_9-F-11A,3639.9
0.223,2.249,47.876,2.59,5.602,8.648,87.646,15_9-F-11A,3640.0
0.218,2.252,49.398,2.891,5.635,8.672,87.169,15_9-F-11A,3640.1
0.216,2.258,47.642,3.022,5.647,8.648,86.588,15_9-F-11A,3640.2
0.211,2.266,45.622,3.371,5.64,8.625,85.816,15_9-F-11A,3640.3
0.207,2.272,41.716,3.529,5.607,8.625,84.975,15_9-F-11A,3640.4
0.2,2.269,39.215,3.691,5.538,8.672,84.135,15_9-F-11A,3640.5
0.196,2.26,36.874,3.856,5.432,8.672,83.406,15_9-F-11A,3640.6
0.192,2.25,36.602,4.275,5.345,8.648,82.8,15_9-F-11A,3640.7
0.194,2.251,38.883,4.493,5.361,8.648,82.559,15_9-F-11A,3640.8
0.197,2.264,43.133,4.224,5.521,8.625,82.824,15_9-F-11A,3640.9
0.203,2.287,46.863,4.108,5.771,8.625,83.383,15_9-F-11A,3641.0
0.208,2.314,54.088,4.005,6.021,8.625,84.025,15_9-F-11A,3641.1
0.211,2.339,57.286,3.893,6.212,8.625,84.743,15_9-F-11A,3641.2
0.213,2.359,59.583,3.595,6.343,8.625,85.513,15_9-F-11A,3641.3
0.215,2.372,59.668,3.246,6.458,8.625,86.264,15_9-F-11A,3641.4
0.221,2.376,59.472,2.456,6.596,8.641,87.063,15_9-F-11A,3641.5
0.224,2.374,59.766,1.802,6.791,8.672,87.891,15_9-F-11A,3641.6
0.227,2.369,56.648,1.724,7.021,8.672,88.242,15_9-F-11A,3641.7
0.226,2.368,52.436,1.809,7.138,8.703,88.373,15_9-F-11A,3641.8
0.224,2.375,51.531,1.78,6.972,8.703,88.28,15_9-F-11A,3641.9
0.219,2.381,50.037,1.644,6.67,8.695,87.746,15_9-F-11A,3642.0
0.216,2.383,48.068,1.298,6.434,8.682,87.232,15_9-F-11A,3642.1
0.209,2.38,47.866,1.225,6.315,8.703,86.758,15_9-F-11A,3642.2
0.2,2.375,46.735,1.313,6.279,8.719,86.202,15_9-F-11A,3642.3
0.195,2.369,46.802,1.492,6.298,8.734,85.682,15_9-F-11A,3642.4
0.187,2.366,46.238,1.703,6.352,8.703,85.227,15_9-F-11A,3642.5
0.179,2.366,44.511,1.947,6.438,8.703,84.983,15_9-F-11A,3642.6
0.169,2.372,42.719,2.271,6.528,8.734,84.937,15_9-F-11A,3642.7
0.168,2.379,39.986,2.976,6.584,8.719,85.199,15_9-F-11A,3642.8
0.168,2.386,36.079,3.506,6.572,8.703,86.056,15_9-F-11A,3642.9
0.173,2.388,36.804,4.087,6.5,8.703,87.166,15_9-F-11A,3643.0
0.181,2.383,37.503,4.521,6.432,8.687,88.57,15_9-F-11A,3643.1
0.188,2.369,36.364,4.323,6.424,8.672,89.414,15_9-F-11A,3643.2
0.193,2.351,35.385,3.935,6.444,8.672,90.088,15_9-F-11A,3643.3
0.2,2.336,35.108,3.706,6.392,8.648,90.724,15_9-F-11A,3643.4
0.201,2.325,35.766,3.517,6.227,8.648,91.24,15_9-F-11A,3643.5
0.206,2.312,37.313,3.367,6.0,8.625,91.699,15_9-F-11A,3643.6
0.206,2.294,39.177,3.242,5.814,8.672,92.108,15_9-F-11A,3643.7
0.209,2.274,41.724,3.023,5.744,8.672,92.361,15_9-F-11A,3643.8
0.213,2.26,41.367,2.712,5.77,8.672,92.502,15_9-F-11A,3643.9
0.216,2.256,41.952,2.48,5.828,8.688,92.438,15_9-F-11A,3644.0
0.22,2.257,42.98,2.258,5.893,8.688,92.177,15_9-F-11A,3644.1
0.22,2.259,42.788,2.125,5.96,8.703,91.798,15_9-F-11A,3644.2
0.221,2.259,41.942,2.063,6.013,8.703,91.377,15_9-F-11A,3644.3
0.224,2.257,41.436,2.104,6.043,8.703,90.897,15_9-F-11A,3644.4
0.226,2.256,41.754,2.085,6.056,8.703,90.355,15_9-F-11A,3644.5
0.228,2.256,43.595,2.072,6.065,8.672,89.51,15_9-F-11A,3644.6
0.223,2.259,44.649,2.09,6.077,8.672,88.599,15_9-F-11A,3644.7
0.217,2.265,45.196,2.079,6.099,8.672,87.629,15_9-F-11A,3644.8
0.21,2.273,45.096,2.083,6.135,8.672,86.474,15_9-F-11A,3644.9
0.203,2.282,44.266,2.083,6.184,8.703,85.643,15_9-F-11A,3645.0
0.199,2.293,43.667,2.078,6.227,8.703,85.145,15_9-F-11A,3645.1
0.195,2.303,43.325,2.073,6.26,8.703,84.89,15_9-F-11A,3645.2
0.194,2.315,41.829,2.047,6.299,8.688,84.916,15_9-F-11A,3645.3
0.194,2.329,41.331,2.011,6.356,8.703,85.28,15_9-F-11A,3645.4
0.194,2.341,41.416,1.958,6.41,8.703,85.867,15_9-F-11A,3645.5
0.195,2.346,42.035,1.905,6.417,8.703,86.609,15_9-F-11A,3645.6
0.197,2.342,44.346,1.87,6.344,8.703,87.559,15_9-F-11A,3645.7
0.2,2.337,46.652,1.859,6.272,8.703,88.136,15_9-F-11A,3645.8
0.206,2.331,45.987,1.844,6.199,8.703,88.59,15_9-F-11A,3645.9
0.213,2.325,44.851,1.832,6.188,8.703,88.916,15_9-F-11A,3646.0
0.22,2.319,44.994,1.805,6.283,8.703,88.811,15_9-F-11A,3646.1
0.225,2.31,45.713,1.745,6.496,8.703,88.543,15_9-F-11A,3646.2
0.224,2.304,47.476,1.666,6.765,8.75,88.108,15_9-F-11A,3646.3
0.222,2.306,47.755,1.62,6.969,8.75,87.75,15_9-F-11A,3646.4
0.216,2.319,47.991,1.816,7.02,8.75,87.173,15_9-F-11A,3646.5
0.206,2.337,48.85,2.397,7.007,8.75,85.886,15_9-F-11A,3646.6
0.188,2.348,47.592,2.436,7.139,8.75,83.983,15_9-F-11A,3646.7
0.159,2.353,42.527,3.622,7.559,8.766,81.595,15_9-F-11A,3646.8
0.129,2.363,36.793,9.053,8.249,8.781,78.212,15_9-F-11A,3646.9
0.105,2.392,33.065,101.774,9.089,8.766,76.743,15_9-F-11A,3647.0
0.089,2.446,30.171,31389.885,9.991,8.727,76.098,15_9-F-11A,3647.1
0.082,2.516,26.985,62290.77,10.752,8.75,75.059,15_9-F-11A,3647.2
0.083,2.587,22.162,62290.77,11.018,8.766,74.373,15_9-F-11A,3647.3
0.093,2.637,18.95,62290.77,10.481,8.765,73.753,15_9-F-11A,3647.4
0.105,2.647,16.097,62290.77,9.207,8.687,71.992,15_9-F-11A,3647.5
0.111,2.609,14.604,62290.77,7.726,8.625,70.689,15_9-F-11A,3647.6
0.112,2.543,13.265,62290.77,6.643,8.625,69.76,15_9-F-11A,3647.7
0.111,2.478,12.26,62290.77,6.085,8.625,69.581,15_9-F-11A,3647.8
0.108,2.425,12.004,62290.77,5.818,8.648,70.947,15_9-F-11A,3647.9
0.11,2.385,11.362,62290.77,5.63,8.672,73.625,15_9-F-11A,3648.0
0.116,2.354,11.067,62290.77,5.48,8.648,74.722,15_9-F-11A,3648.1
0.119,2.332,10.984,62242.867,5.424,8.625,75.88,15_9-F-11A,3648.2
0.121,2.316,10.402,38545.684,5.549,8.625,77.101,15_9-F-11A,3648.3
0.121,2.304,9.947,902.051,5.882,8.625,77.73,15_9-F-11A,3648.4
0.12,2.305,10.142,380.401,6.332,8.625,78.369,15_9-F-11A,3648.5
0.12,2.326,10.443,249.314,6.736,8.625,79.046,15_9-F-11A,3648.6
0.117,2.362,10.842,214.851,6.981,8.648,80.158,15_9-F-11A,3648.7
0.118,2.393,10.979,194.594,7.082,8.672,81.024,15_9-F-11A,3648.8
0.117,2.4,10.261,180.225,7.097,8.672,81.449,15_9-F-11A,3648.9
0.116,2.393,10.041,174.147,7.016,8.672,82.504,15_9-F-11A,3649.0
0.116,2.39,10.118,170.302,6.8,8.672,83.639,15_9-F-11A,3649.1
0.118,2.4,10.855,170.303,6.455,8.672,84.747,15_9-F-11A,3649.2
0.124,2.41,9.732,170.619,6.06,8.625,84.881,15_9-F-11A,3649.3
0.128,2.399,8.741,171.891,5.728,8.625,84.703,15_9-F-11A,3649.4
0.13,2.364,9.383,174.817,5.524,8.625,84.291,15_9-F-11A,3649.5
0.13,2.318,9.966,177.482,5.48,8.625,83.385,15_9-F-11A,3649.6
0.126,2.278,10.46,179.536,5.617,8.648,82.538,15_9-F-11A,3649.7
0.122,2.255,10.4,181.642,5.89,8.625,82.308,15_9-F-11A,3649.8
0.12,2.266,10.432,184.521,6.138,8.625,81.99,15_9-F-11A,3649.9
0.121,2.311,9.729,184.512,6.167,8.625,81.783,15_9-F-11A,3650.0
0.123,2.364,10.185,185.608,5.928,8.625,82.15,15_9-F-11A,3650.1
0.126,2.388,9.357,183.78,5.541,8.625,82.418,15_9-F-11A,3650.2
0.127,2.362,9.869,182.35,5.197,8.625,82.602,15_9-F-11A,3650.3
0.128,2.306,10.55,179.535,5.005,8.625,82.574,15_9-F-11A,3650.4
0.129,2.256,10.598,176.126,4.936,8.625,82.519,15_9-F-11A,3650.5
0.13,2.229,11.447,169.69,4.935,8.625,82.421,15_9-F-11A,3650.6
0.129,2.22,11.253,166.606,4.973,8.625,82.088,15_9-F-11A,3650.7
0.129,2.219,10.908,161.919,5.025,8.625,81.887,15_9-F-11A,3650.8
0.128,2.221,10.197,154.033,5.065,8.625,81.768,15_9-F-11A,3650.9
0.127,2.224,10.358,149.714,5.071,8.625,81.412,15_9-F-11A,3651.0
0.127,2.227,10.768,146.811,5.047,8.625,81.268,15_9-F-11A,3651.1
0.127,2.23,11.017,145.395,5.017,8.625,81.309,15_9-F-11A,3651.2
0.128,2.234,11.393,142.421,5.016,8.625,80.92,15_9-F-11A,3651.3
0.132,2.237,11.541,140.648,5.051,8.602,79.966,15_9-F-11A,3651.4
0.132,2.238,10.729,136.397,5.093,8.625,78.408,15_9-F-11A,3651.5
0.132,2.239,11.419,130.996,5.117,8.625,76.089,15_9-F-11A,3651.6
0.13,2.241,12.219,124.305,5.144,8.625,73.646,15_9-F-11A,3651.7
0.122,2.253,11.865,115.293,5.243,8.625,71.084,15_9-F-11A,3651.8
0.109,2.284,12.194,108.207,5.453,8.625,69.441,15_9-F-11A,3651.9
0.094,2.336,12.531,102.454,5.755,8.625,68.124,15_9-F-11A,3652.0
0.078,2.405,12.314,96.299,6.067,8.672,67.183,15_9-F-11A,3652.1
0.069,2.477,12.569,89.623,6.309,8.672,66.577,15_9-F-11A,3652.2
0.063,2.541,14.027,85.332,6.454,8.672,65.946,15_9-F-11A,3652.3
0.061,2.589,15.8,83.93,6.52,8.672,65.16,15_9-F-11A,3652.4
0.063,2.616,17.964,78.307,6.53,8.672,65.586,15_9-F-11A,3652.5
0.068,2.624,19.775,63.412,6.489,8.672,66.615,15_9-F-11A,3652.6
0.08,2.614,24.08,56.399,6.387,8.625,68.447,15_9-F-11A,3652.7
0.093,2.589,27.735,49.662,6.229,8.625,71.058,15_9-F-11A,3652.8
0.107,2.553,29.263,42.408,6.036,8.625,73.423,15_9-F-11A,3652.9
0.122,2.509,32.355,35.956,5.844,8.625,74.311,15_9-F-11A,3653.0
0.135,2.463,33.504,31.605,5.689,8.625,74.627,15_9-F-11A,3653.1
0.144,2.42,36.007,28.962,5.595,8.625,74.514,15_9-F-11A,3653.2
0.147,2.386,37.919,24.969,5.577,8.625,73.555,15_9-F-11A,3653.3
0.145,2.363,38.41,20.79,5.645,8.625,72.666,15_9-F-11A,3653.4
0.138,2.357,39.189,15.585,5.798,8.625,71.602,15_9-F-11A,3653.5
0.126,2.371,37.899,12.144,6.038,8.648,69.344,15_9-F-11A,3653.6
0.112,2.403,37.636,10.342,6.349,8.641,67.182,15_9-F-11A,3653.7
0.094,2.453,39.516,8.971,6.696,8.672,65.16,15_9-F-11A,3653.8
0.08,2.516,38.509,8.089,7.007,8.672,63.877,15_9-F-11A,3653.9
